row_number,item_id_raw,name_raw,qty_unit_raw,copper_value_raw,fta_sub_category,action,skip_reason,item_id,display_name,qty_unit,qty_numeric,unit_is_liters,copper_sovereign_value,notes
773,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
774,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
775,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
776,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
777,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
778,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
779,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
780,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
781,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
782,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
783,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
784,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
785,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
786,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
787,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
788,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
789,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
790,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
791,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
792,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
793,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
794,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
795,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
796,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
797,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
798,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
799,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
800,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
801,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
802,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
803,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
804,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
805,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
806,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
807,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
808,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
809,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
810,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
811,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
812,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
813,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
814,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
815,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
816,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
817,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
818,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
819,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
820,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
821,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
822,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
823,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
824,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
825,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
826,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
827,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
828,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
829,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
830,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
831,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
832,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
833,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
834,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
835,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
836,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
837,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
838,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
839,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
840,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
841,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
842,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
843,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
844,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
845,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
846,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
847,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
848,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
849,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
850,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
851,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
852,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
853,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
854,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
855,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
856,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
857,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
858,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
859,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
860,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
861,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
862,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
863,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
864,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
865,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
866,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
867,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
868,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
869,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
870,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
871,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
872,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
873,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
874,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
875,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
876,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
877,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
878,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
879,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
880,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
881,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
882,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
883,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
884,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
885,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
886,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
887,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
888,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
889,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
890,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
891,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
892,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
893,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
894,,,,,WOOD PRODUCTS,skip,non_data_row,,,,,,,
