row_number,item_id_raw,name_raw,qty_unit_raw,copper_value_raw,fta_sub_category,action,skip_reason,item_id,display_name,qty_unit,qty_numeric,unit_is_liters,copper_sovereign_value,notes
782,,,,,ALCOHOL,skip,non_data_row,,,,,,,
783,,,,,ALCOHOL,skip,non_data_row,,,,,,,
784,,,,,ALCOHOL,skip,non_data_row,,,,,,,
785,,,,,ALCOHOL,skip,non_data_row,,,,,,,
786,,,,,ALCOHOL,skip,non_data_row,,,,,,,
787,,,,,ALCOHOL,skip,non_data_row,,,,,,,
788,,,,,ALCOHOL,skip,non_data_row,,,,,,,
789,,,,,ALCOHOL,skip,non_data_row,,,,,,,
790,,,,,ALCOHOL,skip,non_data_row,,,,,,,
791,,,,,ALCOHOL,skip,non_data_row,,,,,,,
792,,,,,ALCOHOL,skip,non_data_row,,,,,,,
793,,,,,ALCOHOL,skip,non_data_row,,,,,,,
794,,,,,ALCOHOL,skip,non_data_row,,,,,,,
795,,,,,ALCOHOL,skip,non_data_row,,,,,,,
796,,,,,ALCOHOL,skip,non_data_row,,,,,,,
797,,,,,ALCOHOL,skip,non_data_row,,,,,,,
798,,,,,ALCOHOL,skip,non_data_row,,,,,,,
799,,,,,ALCOHOL,skip,non_data_row,,,,,,,
800,,,,,ALCOHOL,skip,non_data_row,,,,,,,
801,,,,,ALCOHOL,skip,non_data_row,,,,,,,
802,,,,,ALCOHOL,skip,non_data_row,,,,,,,
803,,,,,ALCOHOL,skip,non_data_row,,,,,,,
804,,,,,ALCOHOL,skip,non_data_row,,,,,,,
805,,,,,ALCOHOL,skip,non_data_row,,,,,,,
806,,,,,ALCOHOL,skip,non_data_row,,,,,,,
807,,,,,ALCOHOL,skip,non_data_row,,,,,,,
808,,,,,ALCOHOL,skip,non_data_row,,,,,,,
809,,,,,ALCOHOL,skip,non_data_row,,,,,,,
810,,,,,ALCOHOL,skip,non_data_row,,,,,,,
811,,,,,ALCOHOL,skip,non_data_row,,,,,,,
812,,,,,ALCOHOL,skip,non_data_row,,,,,,,
813,,,,,ALCOHOL,skip,non_data_row,,,,,,,
814,,,,,ALCOHOL,skip,non_data_row,,,,,,,
815,,,,,ALCOHOL,skip,non_data_row,,,,,,,
816,,,,,ALCOHOL,skip,non_data_row,,,,,,,
817,,,,,ALCOHOL,skip,non_data_row,,,,,,,
818,,,,,ALCOHOL,skip,non_data_row,,,,,,,
819,,,,,ALCOHOL,skip,non_data_row,,,,,,,
820,,,,,ALCOHOL,skip,non_data_row,,,,,,,
821,,,,,ALCOHOL,skip,non_data_row,,,,,,,
822,,,,,ALCOHOL,skip,non_data_row,,,,,,,
823,,,,,ALCOHOL,skip,non_data_row,,,,,,,
824,,,,,ALCOHOL,skip,non_data_row,,,,,,,
825,,,,,ALCOHOL,skip,non_data_row,,,,,,,
826,,,,,ALCOHOL,skip,non_data_row,,,,,,,
827,,,,,ALCOHOL,skip,non_data_row,,,,,,,
828,,,,,ALCOHOL,skip,non_data_row,,,,,,,
829,,,,,ALCOHOL,skip,non_data_row,,,,,,,
830,,,,,ALCOHOL,skip,non_data_row,,,,,,,
831,,,,,ALCOHOL,skip,non_data_row,,,,,,,
832,,,,,ALCOHOL,skip,non_data_row,,,,,,,
833,,,,,ALCOHOL,skip,non_data_row,,,,,,,
834,,,,,ALCOHOL,skip,non_data_row,,,,,,,
835,,,,,ALCOHOL,skip,non_data_row,,,,,,,
836,,,,,ALCOHOL,skip,non_data_row,,,,,,,
837,,,,,ALCOHOL,skip,non_data_row,,,,,,,
838,,,,,ALCOHOL,skip,non_data_row,,,,,,,
839,,,,,ALCOHOL,skip,non_data_row,,,,,,,
840,,,,,ALCOHOL,skip,non_data_row,,,,,,,
841,,,,,ALCOHOL,skip,non_data_row,,,,,,,
842,,,,,ALCOHOL,skip,non_data_row,,,,,,,
843,,,,,ALCOHOL,skip,non_data_row,,,,,,,
844,,,,,ALCOHOL,skip,non_data_row,,,,,,,
845,,,,,ALCOHOL,skip,non_data_row,,,,,,,
846,,,,,ALCOHOL,skip,non_data_row,,,,,,,
847,,,,,ALCOHOL,skip,non_data_row,,,,,,,
848,,,,,ALCOHOL,skip,non_data_row,,,,,,,
849,,,,,ALCOHOL,skip,non_data_row,,,,,,,
850,,,,,ALCOHOL,skip,non_data_row,,,,,,,
851,,,,,ALCOHOL,skip,non_data_row,,,,,,,
852,,,,,ALCOHOL,skip,non_data_row,,,,,,,
853,,,,,ALCOHOL,skip,non_data_row,,,,,,,
854,,,,,ALCOHOL,skip,non_data_row,,,,,,,
855,,,,,ALCOHOL,skip,non_data_row,,,,,,,
856,,,,,ALCOHOL,skip,non_data_row,,,,,,,
857,,,,,ALCOHOL,skip,non_data_row,,,,,,,
858,,,,,ALCOHOL,skip,non_data_row,,,,,,,
859,,,,,ALCOHOL,skip,non_data_row,,,,,,,
860,,,,,ALCOHOL,skip,non_data_row,,,,,,,
861,,,,,ALCOHOL,skip,non_data_row,,,,,,,
862,,,,,ALCOHOL,skip,non_data_row,,,,,,,
863,,,,,ALCOHOL,skip,non_data_row,,,,,,,
864,,,,,ALCOHOL,skip,non_data_row,,,,,,,
865,,,,,ALCOHOL,skip,non_data_row,,,,,,,
866,,,,,ALCOHOL,skip,non_data_row,,,,,,,
867,,,,,ALCOHOL,skip,non_data_row,,,,,,,
868,,,,,ALCOHOL,skip,non_data_row,,,,,,,
869,,,,,ALCOHOL,skip,non_data_row,,,,,,,
870,,,,,ALCOHOL,skip,non_data_row,,,,,,,
871,,,,,ALCOHOL,skip,non_data_row,,,,,,,
872,,,,,ALCOHOL,skip,non_data_row,,,,,,,
873,,,,,ALCOHOL,skip,non_data_row,,,,,,,
874,,,,,ALCOHOL,skip,non_data_row,,,,,,,
875,,,,,ALCOHOL,skip,non_data_row,,,,,,,
876,,,,,ALCOHOL,skip,non_data_row,,,,,,,
877,,,,,ALCOHOL,skip,non_data_row,,,,,,,
878,,,,,ALCOHOL,skip,non_data_row,,,,,,,
879,,,,,ALCOHOL,skip,non_data_row,,,,,,,
880,,,,,ALCOHOL,skip,non_data_row,,,,,,,
881,,,,,ALCOHOL,skip,non_data_row,,,,,,,
882,,,,,ALCOHOL,skip,non_data_row,,,,,,,
883,,,,,ALCOHOL,skip,non_data_row,,,,,,,
884,,,,,ALCOHOL,skip,non_data_row,,,,,,,
885,,,,,ALCOHOL,skip,non_data_row,,,,,,,
886,,,,,ALCOHOL,skip,non_data_row,,,,,,,
887,,,,,ALCOHOL,skip,non_data_row,,,,,,,
888,,,,,ALCOHOL,skip,non_data_row,,,,,,,
889,,,,,ALCOHOL,skip,non_data_row,,,,,,,
890,,,,,ALCOHOL,skip,non_data_row,,,,,,,
891,,,,,ALCOHOL,skip,non_data_row,,,,,,,
892,,,,,ALCOHOL,skip,non_data_row,,,,,,,
893,,,,,ALCOHOL,skip,non_data_row,,,,,,,
894,,,,,ALCOHOL,skip,non_data_row,,,,,,,
895,,,,,ALCOHOL,skip,non_data_row,,,,,,,
896,,,,,ALCOHOL,skip,non_data_row,,,,,,,
897,,,,,ALCOHOL,skip,non_data_row,,,,,,,
898,,,,,ALCOHOL,skip,non_data_row,,,,,,,
899,,,,,ALCOHOL,skip,non_data_row,,,,,,,
900,,,,,ALCOHOL,skip,non_data_row,,,,,,,
901,,,,,ALCOHOL,skip,non_data_row,,,,,,,
902,,,,,ALCOHOL,skip,non_data_row,,,,,,,
903,,,,,ALCOHOL,skip,non_data_row,,,,,,,
904,,,,,ALCOHOL,skip,non_data_row,,,,,,,
905,,,,,ALCOHOL,skip,non_data_row,,,,,,,
906,,,,,ALCOHOL,skip,non_data_row,,,,,,,
907,,,,,ALCOHOL,skip,non_data_row,,,,,,,
908,,,,,ALCOHOL,skip,non_data_row,,,,,,,
909,,,,,ALCOHOL,skip,non_data_row,,,,,,,
910,,,,,ALCOHOL,skip,non_data_row,,,,,,,
911,,,,,ALCOHOL,skip,non_data_row,,,,,,,
912,,,,,ALCOHOL,skip,non_data_row,,,,,,,
913,,,,,ALCOHOL,skip,non_data_row,,,,,,,
914,,,,,ALCOHOL,skip,non_data_row,,,,,,,
915,,,,,ALCOHOL,skip,non_data_row,,,,,,,
916,,,,,ALCOHOL,skip,non_data_row,,,,,,,
917,,,,,ALCOHOL,skip,non_data_row,,,,,,,
918,,,,,ALCOHOL,skip,non_data_row,,,,,,,
919,,,,,ALCOHOL,skip,non_data_row,,,,,,,
920,,,,,ALCOHOL,skip,non_data_row,,,,,,,
921,,,,,ALCOHOL,skip,non_data_row,,,,,,,
922,,,,,ALCOHOL,skip,non_data_row,,,,,,,
923,,,,,ALCOHOL,skip,non_data_row,,,,,,,
924,,,,,ALCOHOL,skip,non_data_row,,,,,,,
925,,,,,ALCOHOL,skip,non_data_row,,,,,,,
926,,,,,ALCOHOL,skip,non_data_row,,,,,,,
927,,,,,ALCOHOL,skip,non_data_row,,,,,,,
928,,,,,ALCOHOL,skip,non_data_row,,,,,,,
929,,,,,ALCOHOL,skip,non_data_row,,,,,,,
930,,,,,ALCOHOL,skip,non_data_row,,,,,,,
931,,,,,ALCOHOL,skip,non_data_row,,,,,,,
932,,,,,ALCOHOL,skip,non_data_row,,,,,,,
933,,,,,ALCOHOL,skip,non_data_row,,,,,,,
934,,,,,ALCOHOL,skip,non_data_row,,,,,,,
935,,,,,ALCOHOL,skip,non_data_row,,,,,,,
936,,,,,ALCOHOL,skip,non_data_row,,,,,,,
937,,,,,ALCOHOL,skip,non_data_row,,,,,,,
938,,,,,ALCOHOL,skip,non_data_row,,,,,,,
939,,,,,ALCOHOL,skip,non_data_row,,,,,,,
940,,,,,ALCOHOL,skip,non_data_row,,,,,,,
941,,,,,ALCOHOL,skip,non_data_row,,,,,,,
942,,,,,ALCOHOL,skip,non_data_row,,,,,,,
943,,,,,ALCOHOL,skip,non_data_row,,,,,,,
944,,,,,ALCOHOL,skip,non_data_row,,,,,,,
945,,,,,ALCOHOL,skip,non_data_row,,,,,,,
946,,,,,ALCOHOL,skip,non_data_row,,,,,,,
947,,,,,ALCOHOL,skip,non_data_row,,,,,,,
948,,,,,ALCOHOL,skip,non_data_row,,,,,,,
949,,,,,ALCOHOL,skip,non_data_row,,,,,,,
950,,,,,ALCOHOL,skip,non_data_row,,,,,,,
951,,,,,ALCOHOL,skip,non_data_row,,,,,,,
952,,,,,ALCOHOL,skip,non_data_row,,,,,,,
953,,,,,ALCOHOL,skip,non_data_row,,,,,,,
954,,,,,ALCOHOL,skip,non_data_row,,,,,,,
955,,,,,ALCOHOL,skip,non_data_row,,,,,,,
956,,,,,ALCOHOL,skip,non_data_row,,,,,,,
957,,,,,ALCOHOL,skip,non_data_row,,,,,,,
958,,,,,ALCOHOL,skip,non_data_row,,,,,,,
959,,,,,ALCOHOL,skip,non_data_row,,,,,,,
960,,,,,ALCOHOL,skip,non_data_row,,,,,,,
961,,,,,ALCOHOL,skip,non_data_row,,,,,,,
962,,,,,ALCOHOL,skip,non_data_row,,,,,,,
963,,,,,ALCOHOL,skip,non_data_row,,,,,,,
964,,,,,ALCOHOL,skip,non_data_row,,,,,,,
965,,,,,ALCOHOL,skip,non_data_row,,,,,,,
966,,,,,ALCOHOL,skip,non_data_row,,,,,,,
967,,,,,ALCOHOL,skip,non_data_row,,,,,,,
968,,,,,ALCOHOL,skip,non_data_row,,,,,,,
969,,,,,ALCOHOL,skip,non_data_row,,,,,,,
970,,,,,ALCOHOL,skip,non_data_row,,,,,,,
971,,,,,ALCOHOL,skip,non_data_row,,,,,,,
972,,,,,ALCOHOL,skip,non_data_row,,,,,,,
973,,,,,ALCOHOL,skip,non_data_row,,,,,,,
974,,,,,ALCOHOL,skip,non_data_row,,,,,,,
975,,,,,ALCOHOL,skip,non_data_row,,,,,,,
976,,,,,ALCOHOL,skip,non_data_row,,,,,,,
977,,,,,ALCOHOL,skip,non_data_row,,,,,,,
978,,,,,ALCOHOL,skip,non_data_row,,,,,,,
979,,,,,ALCOHOL,skip,non_data_row,,,,,,,
980,,,,,ALCOHOL,skip,non_data_row,,,,,,,
981,,,,,ALCOHOL,skip,non_data_row,,,,,,,
982,,,,,ALCOHOL,skip,non_data_row,,,,,,,
983,,,,,ALCOHOL,skip,non_data_row,,,,,,,
984,,,,,ALCOHOL,skip,non_data_row,,,,,,,
985,,,,,ALCOHOL,skip,non_data_row,,,,,,,
986,,,,,ALCOHOL,skip,non_data_row,,,,,,,
987,,,,,ALCOHOL,skip,non_data_row,,,,,,,
988,,,,,ALCOHOL,skip,non_data_row,,,,,,,
989,,,,,ALCOHOL,skip,non_data_row,,,,,,,
990,,,,,ALCOHOL,skip,non_data_row,,,,,,,
991,,,,,ALCOHOL,skip,non_data_row,,,,,,,
992,,,,,ALCOHOL,skip,non_data_row,,,,,,,
993,,,,,ALCOHOL,skip,non_data_row,,,,,,,
994,,,,,ALCOHOL,skip,non_data_row,,,,,,,
995,,,,,ALCOHOL,skip,non_data_row,,,,,,,
996,,,,,ALCOHOL,skip,non_data_row,,,,,,,
997,,,,,ALCOHOL,skip,non_data_row,,,,,,,
998,,,,,ALCOHOL,skip,non_data_row,,,,,,,
999,,,,,ALCOHOL,skip,non_data_row,,,,,,,
1000,,,,,ALCOHOL,skip,non_data_row,,,,,,,
1001,,,,,ALCOHOL,skip,non_data_row,,,,,,,
